MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
8164715,172890833,10/16/2017,10/15/2017,20:30:00,10/16/2017,08:30:00,601,,2214,609 VIRGINIA AVE NE,0710,2404,,2,Morn,Mon,13,AUTO THEFT,Virginia Highland,F,-84.366910000000004,33.781379999999999
8164716,172890836,10/16/2017,10/14/2017,15:00:00,10/16/2017,08:30:00,203,,,790 HUFF RD NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.41319,33.787680000000002
8164717,172890846,10/16/2017,10/16/2017,09:06:00,10/16/2017,09:06:00,405,,,3050 MARTIN L KING JR DR SW,0630,2303,10,1,Day,Mon,12,LARCENY-NON VEHICLE,Harland Terrace,I,-84.486530000000002,33.752369999999999
8164718,172890860,10/16/2017,10/16/2017,09:10:00,10/16/2017,09:14:00,102,,,835 MARTIN L KING JR DR NW,0630,2303,10,1,Day,Mon,8,LARCENY-NON VEHICLE,Vine City,L,-84.414479999999998,33.75479
8164719,172890904,10/16/2017,10/15/2017,21:30:00,10/16/2017,04:00:00,501,,,1258 FOWLER ST. NW.,0640,2305,,1,Morn,Mon,13,LARCENY-FROM VEHICLE,Home Park,E,-84.393339999999995,33.78922
8164720,172890941,10/16/2017,10/16/2017,01:00:00,10/16/2017,09:30:00,510,,,51 PEACHTREE CENTER AVE NE,0640,2305,,1,Morn,Mon,13,LARCENY-FROM VEHICLE,Downtown,M,-84.386009999999999,33.755850000000002
8164721,172890990,10/16/2017,10/16/2017,10:18:00,10/16/2017,10:39:00,414,,,3755 CARMIA DR SW,0640,2305,,1,Day,Mon,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.510040000000004,33.6569
8164722,172890991,10/16/2017,10/16/2017,09:50:00,10/16/2017,10:00:00,602,,,556 WOODALL AVE NE,0670,2308,,1,Day,Mon,20,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.359999999999999,33.76923
8164723,172890998,10/16/2017,10/14/2017,14:00:00,10/16/2017,09:00:00,508,,,100 LUCKIE ST NW,0710,2404,,1,Unk,Unk,18,AUTO THEFT,Downtown,M,-84.389830000000003,33.757440000000003
8164724,172891105,10/16/2017,10/16/2017,10:30:00,10/16/2017,11:10:00,203,,,1356 ENGLISH ST NW,0640,2305,,2,Day,Mon,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.42071,33.791820000000001
8164725,172891117,10/16/2017,10/05/2017,14:30:00,10/07/2017,18:00:00,201,,,1220 MOORES MILL RD NW,0690,2399,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Wesley Battle,C,-84.42774,33.830649999999999
8164726,172891163,10/16/2017,10/14/2017,13:11:00,10/14/2017,18:45:00,507,,,167 PETERS ST SW,0710,2404,,1,Eve,Sat,13,AUTO THEFT,Castleberry Hill,M,-84.398610000000005,33.750140000000002
8164727,172891285,10/16/2017,10/16/2017,12:25:00,10/16/2017,12:29:00,104,,,315 HOLDERNESS ST SW,0710,2404,,1,Day,Mon,13,AUTO THEFT,West End,T,-84.427099999999996,33.746369999999999
8164728,172891291,10/16/2017,10/16/2017,04:16:00,10/16/2017,04:19:00,607,,,650 HAMILTON AVE SE,0640,2305,,1,Morn,Mon,18,LARCENY-FROM VEHICLE,Boulevard Heights,W,-84.366519999999994,33.72587
8164729,172891325,10/16/2017,10/15/2017,22:00:00,10/16/2017,06:00:00,210,,5116,2500 PINE TREE RD NE,0670,2308,,1,Morn,Mon,20,LARCENY-NON VEHICLE,Pine Hills,B,-84.358490000000003,33.825220000000002
8164730,172891379,10/16/2017,10/05/2017,13:00:00,10/16/2017,13:20:00,403,,,1528 PINEVIEW TER SW,0670,2308,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.438289999999995,33.728589999999997
8164731,172891453,10/16/2017,10/14/2017,17:00:00,10/16/2017,13:59:00,402,,,590 CASCADE AVE SW @KROGER - CASCADE,0690,2399,,1,Unk,Unk,12,LARCENY-NON VEHICLE,West End,T,-84.434070000000006,33.73856
8164732,172891482,10/16/2017,10/15/2017,12:00:00,10/15/2017,14:00:00,405,APT,A411,2800 MARTIN L KING JR DR SW,0210,1103,,1,Day,Sun,26,RAPE,Harland Terrace,I,-84.479299999999995,33.754309999999997
8164733,172891514,10/16/2017,10/16/2017,14:41:00,10/16/2017,15:00:00,612,,,606 MORELAND AVE SE,0511,2202,,1,Day,Mon,20,BURGLARY-RESIDENCE,East Atlanta,W,-84.349170000000001,33.73771
8164734,172891525,10/16/2017,10/14/2017,16:00:00,10/16/2017,11:00:00,414,,N-4,3540 N CAMP CREEK PKWY SW,0522,2205,,1,Unk,Unk,26,BURGLARY-NONRES,,P,-84.502989999999997,33.67051
8164735,172891531,10/16/2017,10/16/2017,13:14:00,10/16/2017,14:45:00,504,,,822 MARIETTA ST NW,0640,2305,,1,Day,Mon,21,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.406509999999997,33.774769999999997
8164736,172891571,10/16/2017,10/15/2017,22:15:00,10/15/2017,22:45:00,104,,,1720 MARTIN L KING JR DR SW,0311,1204,,1,Eve,Sun,23,ROBBERY-PEDESTRIAN,Mozley Park,K,-84.44332,33.751150000000003
8164737,172891587,10/16/2017,10/16/2017,14:38:00,10/16/2017,15:30:00,101,,UPSTA,134 JOSEPH E LOWERY BLVD SW,0410,1314,,1,Eve,Mon,20,AGG ASSAULT,Atlanta University Center,T,-84.417420000000007,33.751040000000003
8164738,172891607,10/16/2017,10/16/2017,09:15:00,10/16/2017,15:15:00,612,,,1138 BOULDERCREST DR SE,0511,2202,,1,Day,Mon,20,BURGLARY-RESIDENCE,East Atlanta,W,-84.332009999999997,33.723230000000001
8164739,172891677,10/16/2017,10/16/2017,16:06:00,10/16/2017,17:03:00,409,,,2909 CAMPBELLTON RD SW @CASCADE PINES APTS,0511,2202,10,1,Eve,Mon,20,BURGLARY-RESIDENCE,Southwest,R,-84.482650000000007,33.698689999999999
8164740,172891726,10/16/2017,10/12/2017,10:33:00,10/16/2017,16:00:00,502,,,1175 PEACHTREE ST NE @COLONY SQUARE,0670,2308,,1,Unk,Unk,99,LARCENY-NON VEHICLE,Midtown,E,-84.383160000000004,33.786960000000001
8164741,172891751,10/16/2017,10/16/2017,13:19:00,10/16/2017,16:20:00,205,,402,1 BISCAYNE DR NW,0690,2310,,1,Day,Mon,26,LARCENY-NON VEHICLE,,C,-84.392179999999996,33.814959999999999
8164742,172891774,10/16/2017,10/16/2017,06:00:00,10/16/2017,15:55:00,609,,2003,144 MAYSON AVE NE,0511,2202,,2,Day,Mon,26,BURGLARY-RESIDENCE,Edgewood,O,-84.338679999999997,33.757570000000001
8164743,172891827,10/16/2017,10/16/2017,09:00:00,10/16/2017,16:58:00,408,,B-5,1829 CAMPBELLTON RD SW,0521,2204,,1,Day,Mon,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.448629999999994,33.710000000000001
8164744,172891837,10/16/2017,10/16/2017,16:15:00,10/16/2017,16:22:00,102,,,835 MARTIN L KING JR DR NW,0640,2305,,1,Eve,Mon,12,LARCENY-FROM VEHICLE,Vine City,L,-84.414479999999998,33.75479
8164745,172891846,10/16/2017,10/16/2017,14:54:00,10/16/2017,14:54:00,508,,,300 PEACHTREE ST NE,0670,2308,,1,Day,Mon,20,LARCENY-NON VEHICLE,Downtown,M,-84.387140000000002,33.762929999999997
8164746,172891864,10/16/2017,10/16/2017,17:13:00,10/16/2017,17:13:00,401,,,921 WHITE ST SW,0640,2305,,1,Eve,Mon,99,LARCENY-FROM VEHICLE,West End,T,-84.416719999999998,33.729909999999997
8164747,172891890,10/16/2017,10/16/2017,16:20:00,10/16/2017,17:24:00,607,,3C,1940 FISHER RD SE,0670,2308,,1,Eve,Mon,26,LARCENY-NON VEHICLE,Custer/McDonough/Guice,W,-84.358490000000003,33.709789999999998
8164748,172891891,10/16/2017,10/16/2017,17:24:00,10/16/2017,17:24:00,405,,,2640 MARTIN LUTHER KING JR DR SW,0420,1315K,30,1,Eve,Mon,26,AGG ASSAULT,Harland Terrace,I,-84.474249999999998,33.753810000000001
8164749,172891912,10/16/2017,10/15/2017,13:00:00,10/16/2017,17:30:00,502,,M,7 PARK LN NE,0710,2404,,1,Unk,Mon,99,AUTO THEFT,Ansley Park,E,-84.374290000000002,33.792020000000001
8164750,172891956,10/16/2017,10/16/2017,15:00:00,10/16/2017,15:26:00,612,,,756 MORELAND AVE SE,0690,2399,,1,Eve,Mon,20,LARCENY-NON VEHICLE,East Atlanta,W,-84.349209999999999,33.733820000000001
8164751,172891995,10/16/2017,10/16/2017,11:00:00,10/16/2017,15:48:00,607,,,856 MORELAND AVE SE,0690,2399,,1,Day,Mon,20,LARCENY-NON VEHICLE,East Atlanta,W,-84.349230000000006,33.731119999999997
8164752,172892015,10/16/2017,10/16/2017,18:00:00,10/16/2017,18:45:00,305,,,1600 PRYOR RD SW,0640,2305,,1,Eve,Mon,99,LARCENY-FROM VEHICLE,The Villages at Carver,Y,-84.393370000000004,33.71266
8164753,172892057,10/16/2017,10/16/2017,18:57:00,10/16/2017,18:57:00,304,,,1003 WASHINGTON ST SW,0430,1315,,3,Eve,Mon,26,AGG ASSAULT,Peoplestown,V,-84.391090000000005,33.727339999999998
8164754,172892105,10/16/2017,10/16/2017,19:00:00,10/16/2017,19:19:00,203,,,1301 HOFFMAN LN NW,0420,1315K,,1,Eve,Mon,20,AGG ASSAULT,Blandtown,D,-84.429079999999999,33.792909999999999
8164755,172892128,10/16/2017,10/16/2017,17:30:00,10/16/2017,18:00:00,510,,,214 JOHN WESLEY DOBBS AVE NE,0640,2305,,1,Eve,Mon,18,LARCENY-FROM VEHICLE,Downtown,M,-84.380750000000006,33.75741
8164756,172892144,10/16/2017,10/15/2017,14:30:00,10/16/2017,19:27:00,401,,520,717 LEE ST SW,0511,2202,,1,Unk,Mon,26,BURGLARY-RESIDENCE,West End,T,-84.414209999999997,33.73516
8164757,172892152,10/16/2017,10/16/2017,17:30:00,10/16/2017,20:00:00,501,,,441 16TH ST NW @IKEA,0640,2305,,4,Eve,Mon,18,LARCENY-FROM VEHICLE,Atlantic Station,E,-84.404679999999999,33.788739999999997
8164758,172892316,10/16/2017,10/13/2017,22:25:00,10/16/2017,22:30:00,213,,,1700 MONROE DR NE @KROGER - MONROE,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Piedmont Heights,F,-84.371960000000001,33.800960000000003
8164759,172892318,10/16/2017,10/16/2017,07:00:00,10/16/2017,21:00:00,501,,,1220 MESCASLIN ST NW,0670,2308,,1,Day,Mon,26,LARCENY-NON VEHICLE,Home Park,E,-84.399910000000006,33.787909999999997
8164760,172892322,10/16/2017,10/16/2017,19:00:00,10/16/2017,21:15:00,213,,,2165 CHESHIRE BRIDGE RD NE,0640,2305,,1,Eve,Mon,18,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.35369,33.813630000000003
8164761,172892353,10/16/2017,10/16/2017,20:55:00,10/16/2017,20:56:00,505,,,855 PEACHTREE ST NE,0670,2308,10,1,Eve,Mon,20,LARCENY-NON VEHICLE,Midtown,E,-84.384240000000005,33.777999999999999
8164762,172892356,10/16/2017,10/16/2017,20:30:00,10/16/2017,22:00:00,204,,,1778 ELLSWORTH INDUSTRIAL BLVD NW,0710,2404,,1,Eve,Mon,18,AUTO THEFT,Underwood Hills,D,-84.427109999999999,33.803719999999998
8164763,172892431,10/16/2017,10/16/2017,06:00:00,10/16/2017,22:38:00,110,,,1903 DREW DR NW @APS WESTSIDE,0650,2304,,1,Unk,Mon,26,LARCENY-FROM VEHICLE,West Highlands,G,-84.450890000000001,33.793349999999997
8164764,172892460,10/16/2017,10/16/2017,21:30:00,10/16/2017,21:40:00,510,,,135 EDGEWOOD AVE SE,0640,2305,,2,Eve,Mon,18,LARCENY-FROM VEHICLE,Downtown,M,-84.383390000000006,33.754370000000002
8164765,172892472,10/16/2017,10/16/2017,23:09:00,10/16/2017,23:09:00,306,,,1901 METROPOLITAN PKWY SW,0410,1314,,1,Morn,Mon,18,AGG ASSAULT,Sylvan Hills,X,-84.408169999999998,33.702280000000002
8164766,172892500,10/16/2017,08/28/2017,20:30:00,08/28/2017,23:31:00,612,,,477 FLAT SHOALS AVE SE,0640,2305,,1,Eve,Mon,18,LARCENY-FROM VEHICLE,East Atlanta,W,-84.346580000000003,33.741100000000003
8164767,172892501,10/16/2017,10/16/2017,22:00:00,10/16/2017,23:20:00,308,,3200,960 CONSTITUTION RD SE,0710,2404,,1,Eve,Mon,18,AUTO THEFT,Norwood Manor,Z,-84.358050000000006,33.693069999999999
8164768,172892524,10/16/2017,10/16/2017,11:45:00,10/17/2017,07:30:00,611,,,2315 GLENWOOD AVE SE,0410,1314,10,1,Unk,Mon,23,AGG ASSAULT,East Lake,O,-84.311689999999999,33.740020000000001
8164769,172892544,10/16/2017,10/16/2017,23:45:00,10/16/2017,23:50:00,206,,1,345 PHARR RD NE,0440,1399,,1,Morn,Mon,23,AGG ASSAULT,Garden Hills,B,-84.3767,33.836930000000002
8164770,172898016,10/16/2017,10/13/2017,12:01:00,10/14/2017,06:00:00,710,,,12700 SPINE RD,0690,2399,,1,Unk,Fri,99,LARCENY-NON VEHICLE,,,-84.425210000000007,33.642180000000003
8164698,172882244,10/15/2017,10/15/2017,23:05:00,10/15/2017,23:10:00,303,,,227 HENDRIX AVE SW,0311,1204,,1,Morn,Sun,13,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.395420000000001,33.732430000000001
8164699,172882275,10/15/2017,10/15/2017,18:00:00,10/15/2017,19:20:00,406,,,2852 CASCADE AVE SW,0640,2305,,1,Eve,Sun,99,LARCENY-FROM VEHICLE,Cascade Heights,I,-84.479590000000002,33.717849999999999
8164700,172888063,10/15/2017,10/15/2017,15:00:00,10/15/2017,20:00:00,705,,,6000 N TERMINAL PKWY,0690,2399,,1,Eve,Sun,1,LARCENY-NON VEHICLE,,,-84.447699999999998,33.641840000000002
8164638,172872324,10/15/2017,10/14/2017,16:40:00,10/14/2017,22:40:00,605,,,790 GLENWOOD AVE SE,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.361949999999993,33.740650000000002
8164641,172880062,10/15/2017,10/15/2017,00:00:00,10/15/2017,00:30:00,103,,,595 NORTH AVE NW,0311,1212,,1,Morn,Sun,13,ROBBERY-PEDESTRIAN,English Avenue,L,-84.412319999999994,33.770150000000001
8164642,172880136,10/15/2017,10/13/2017,21:00:00,10/14/2017,22:00:00,406,,138,311 SCOTT ST SW,0650,2304,,1,Unk,Sat,20,LARCENY-FROM VEHICLE,,I,-84.495949999999993,33.749560000000002
8164643,172880190,10/15/2017,10/15/2017,01:00:00,10/15/2017,01:09:00,113,,,1482 MONTEEL DR NW,0410,1314,,1,Morn,Sun,13,AGG ASSAULT,Monroe Heights,G,-84.483429999999998,33.795670000000001
8164644,172880304,10/15/2017,10/15/2017,01:15:00,10/15/2017,01:20:00,612,,,721 FLAT SHOALS AVE SE,0311,1204,,1,Morn,Sun,13,ROBBERY-PEDESTRIAN,East Atlanta,W,-84.341160000000002,33.734679999999997
8164645,172880370,10/15/2017,10/13/2017,11:00:00,10/15/2017,02:36:00,607,,,1152 PORTLAND AVE SE,0511,2202,,1,Unk,Unk,13,BURGLARY-RESIDENCE,Ormewood Park,W,-84.350049999999996,33.739490000000004
8164646,172880383,10/15/2017,10/15/2017,00:00:00,10/15/2017,02:45:00,212,,,1936 PIEDMONT CIR NE,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Piedmont Heights,F,-84.367670000000004,33.809780000000003
8164647,172880386,10/15/2017,10/14/2017,02:40:00,10/15/2017,03:30:00,103,,,820 W MARIETTA ST NW,0640,2305,,1,Unk,Sat,18,LARCENY-FROM VEHICLE,English Avenue,L,-84.415539999999993,33.780450000000002
8164648,172880494,10/15/2017,10/15/2017,03:30:00,10/15/2017,03:50:00,211,,,741 MOROSGO DR NE,0440,1399,,1,Morn,Sun,13,AGG ASSAULT,Lindbergh/Morosgo,B,-84.363460000000003,33.822960000000002
8164649,172880509,10/15/2017,10/15/2017,03:45:00,10/15/2017,03:59:00,609,,,1225 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,,1,Morn,Sun,,LARCENY-NON VEHICLE,Edgewood,O,-84.347880000000004,33.758319999999998
8164650,172880520,10/15/2017,10/15/2017,04:00:00,10/15/2017,04:11:00,607,,,1348 PARK TRCE SE,0337,1299O,,1,Morn,Sun,23,ROBBERY-PEDESTRIAN,Benteen Park,W,-84.359989999999996,33.7151
8164651,172880571,10/15/2017,10/15/2017,04:49:00,10/15/2017,04:59:00,102,,,149 JAMES P BRAWLEY DR NW,0311,1212,,1,Morn,Sun,13,ROBBERY-PEDESTRIAN,Vine City,L,-84.412570000000002,33.758749999999999
8164652,172880621,10/15/2017,10/15/2017,06:00:00,10/15/2017,06:16:00,409,,158,2089 CHILDRESS DRIVE,0317,1299G,,1,Morn,Sun,13,ROBBERY-PEDESTRIAN,Southwest,R,-84.486189999999993,33.698149999999998
8164653,172880633,10/15/2017,10/15/2017,06:41:00,10/15/2017,06:41:00,111,,,189 HERMER CIR NW,0710,2404,,1,Morn,Sun,20,AUTO THEFT,,I,-84.485590000000002,33.757339999999999
8164654,172880640,10/15/2017,10/14/2017,22:50:00,10/15/2017,06:50:00,414,,,3730 CARMIA DR SW @PUBLIX - CARMIA,0512,2203,,1,Morn,Sun,21,BURGLARY-NONRES,Princeton Lakes,P,-84.510199999999998,33.655279999999998
8164655,172880662,10/15/2017,10/15/2017,06:30:00,10/15/2017,07:17:00,107,,,1941 MAYWOOD PL NW,0640,2305,,1,Morn,Sun,13,LARCENY-FROM VEHICLE,Grove Park,J,-84.451160000000002,33.772300000000001
8164656,172880663,10/15/2017,10/14/2017,22:00:00,10/15/2017,05:00:00,107,,,1625 JOSEPH E BOONE BLVD NW,0650,2304,,1,Morn,Sun,4,LARCENY-FROM VEHICLE,Grove Park,J,-84.441239999999993,33.763660000000002
8164657,172880688,10/15/2017,10/15/2017,05:00:00,10/15/2017,07:39:00,102,,,315 MAPLE ST NW,0690,2399,,1,Morn,Sun,99,LARCENY-NON VEHICLE,Vine City,L,-84.405100000000004,33.763300000000001
8164658,172880755,10/15/2017,10/15/2017,05:00:00,10/15/2017,08:20:00,308,,,1177 CONSTITUTION RD SE,0710,2404,,1,Morn,Sun,26,AUTO THEFT,Leila Valley,Z,-84.351659999999995,33.692979999999999
8164659,172880878,10/15/2017,10/15/2017,09:15:00,10/15/2017,09:30:00,212,,,2319 CHESHIRE BRIDGE RD NE,0630,2303,,1,Day,Sun,23,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.351609999999994,33.818210000000001
8164660,172880890,10/15/2017,10/13/2017,23:45:00,10/14/2017,08:00:00,207,,6145,6162 BROOKWOOD VALLEY CIR NE,0710,2404,,1,Morn,Sat,18,AUTO THEFT,,E,-84.39085,33.810459999999999
8164661,172880906,10/15/2017,10/14/2017,17:00:00,10/15/2017,09:50:00,213,,,755 CUMBERLAND RD NE,0710,2404,,1,Unk,Sun,18,AUTO THEFT,Morningside/Lenox Park,F,-84.362409999999997,33.79609
8164662,172880947,10/15/2017,10/15/2017,09:30:00,10/15/2017,09:45:00,412,,,3721 CAMPBELLTON RD SW,0630,2303,,1,Day,Sun,24,LARCENY-NON VEHICLE,Ben Hill Acres,P,-84.509829999999994,33.690429999999999
8164663,172881004,10/15/2017,10/15/2017,06:00:00,10/15/2017,11:05:00,211,,,2420 PIEDMONT RD NE,0690,2399,,1,Day,Sun,21,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.367549999999994,33.82159
8164664,172881026,10/15/2017,10/14/2017,13:30:00,10/15/2017,11:22:00,202,,,3445 WOOD VALLEY RD NW,0690,2399,,1,Unk,Sun,20,LARCENY-NON VEHICLE,West Paces Ferry/Northside,A,-84.413759999999996,33.848950000000002
8164665,172881045,10/15/2017,10/14/2017,17:00:00,10/15/2017,08:30:00,204,,,1156 LIBERTY PKWY NW,0511,2202,,1,Morn,Sun,26,BURGLARY-RESIDENCE,Bolton,D,-84.440790000000007,33.817979999999999
8164666,172881157,10/15/2017,10/15/2017,10:00:00,10/15/2017,11:30:00,605,,,714 MERCER ST SE,0710,2404,,1,Day,Sun,,AUTO THEFT,Grant Park,W,-84.364230000000006,33.735689999999998
8164667,172881192,10/15/2017,10/15/2017,12:30:00,10/15/2017,13:00:00,306,,,565 SAINT JOHNS AVE SW,0311,1204,,1,Day,Sun,20,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.407510000000002,33.699289999999998
8164668,172881215,10/15/2017,10/15/2017,13:19:00,10/15/2017,16:45:00,411,,B11,3200 STONE RD SW,0710,2404,,1,Eve,Sun,20,AUTO THEFT,Greenbriar,R,-84.494029999999995,33.669699999999999
8164669,172881294,10/15/2017,10/14/2017,07:30:00,10/15/2017,14:00:00,101,,,847 PARSONS ST SW,0640,2305,,1,Unk,Sat,26,LARCENY-FROM VEHICLE,Atlanta University Center,T,-84.415350000000004,33.750920000000001
8164670,172881346,10/15/2017,10/14/2017,21:00:00,10/15/2017,13:00:00,406,,,3644 LYNFIELD DR SW,0690,2399,,1,Unk,Sun,20,LARCENY-NON VEHICLE,West Manor,I,-84.499520000000004,33.73751
8164671,172881428,10/15/2017,10/15/2017,04:00:00,10/15/2017,13:00:00,605,,,680 MERCER ST SE,0640,2305,,1,Day,Sun,,LARCENY-FROM VEHICLE,Grant Park,W,-84.365179999999995,33.735790000000001
8164672,172881440,10/15/2017,10/15/2017,14:45:00,10/15/2017,15:29:00,612,,,778 MORELAND AVE SE,0511,2202,,1,Eve,Sun,20,BURGLARY-RESIDENCE,East Atlanta,W,-84.349209999999999,33.73321
8164673,172881510,10/15/2017,10/15/2017,16:00:00,10/15/2017,16:50:00,410,200,201,1890 MYRTLE DR SW,0440,1399,,1,Eve,Sun,26,AGG ASSAULT,Campbellton Road,R,-84.454880000000003,33.704050000000002
8164674,172881591,10/15/2017,10/13/2017,13:45:00,10/15/2017,17:00:00,601,,10,1043 SAINT CHARLES AVE NE,0521,2204,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Virginia Highland,F,-84.35351,33.775320000000001
8164675,172881599,10/15/2017,10/15/2017,16:13:00,10/15/2017,16:43:00,205,,,857 COLLIER RD NW @HAVE A NICE DAY CAFE,0710,2404,,2,Eve,Sun,18,AUTO THEFT,Wildwood (NPU-C),C,-84.416259999999994,33.80986
8164676,172881604,10/15/2017,10/15/2017,16:35:00,10/15/2017,16:45:00,414,,,3730 CARMIA DR SW @PUBLIX - CARMIA,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.510199999999998,33.655279999999998
8164677,172881640,10/15/2017,10/15/2017,08:00:00,10/15/2017,16:59:00,606,,7,1049 SEABOARD AVE NE,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Reynoldstown,N,-84.352180000000004,33.757240000000003
8164678,172881658,10/15/2017,10/15/2017,17:06:00,10/15/2017,17:06:00,203,,,2020 BOLTON RD NW,0640,2305,,1,Eve,Sun,23,LARCENY-FROM VEHICLE,Riverside,D,-84.476190000000003,33.810949999999998
8164679,172881685,10/15/2017,10/15/2017,10:00:00,10/15/2017,14:00:00,211,,4107,4107 LAKESHORE XING NE,0690,2399,,1,Day,Sun,,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.364199999999997,33.8172
8164680,172881694,10/15/2017,10/15/2017,16:00:00,10/15/2017,17:00:00,209,,,4002 CHASTAIN PRESERVE WAY NE;,0710,2404,,1,Eve,Sun,20,AUTO THEFT,North Buckhead,B,-84.380269999999996,33.864469999999997
8164681,172881767,10/15/2017,10/13/2017,16:00:00,10/15/2017,18:06:00,404,,,747 CASCADE AVENUE SW,0690,2399,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Westview,T,-84.436920000000001,33.734720000000003
8164682,172881879,10/15/2017,10/15/2017,18:30:00,10/15/2017,20:00:00,609,,,1275 CAROLINE ST NE,0690,2399,10,1,Eve,Sun,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346100000000007,33.756839999999997
8164683,172881897,10/15/2017,10/15/2017,13:15:00,10/15/2017,18:40:00,201,APT,181,2788 DEFOORS FERRY RD NW,0710,2404,,1,Eve,Sun,18,AUTO THEFT,,C,-84.447130000000001,33.82114
8164684,172881898,10/15/2017,10/14/2017,18:00:00,10/15/2017,19:18:00,211,,2307,2399 PARKLAND DR NE,0710,2404,,1,Unk,Sun,,AUTO THEFT,Lindbergh/Morosgo,B,-84.364810000000006,33.820099999999996
8164685,172881899,10/15/2017,10/15/2017,17:00:00,10/15/2017,19:00:00,103,,,412 JAMES P BRAWLEY DR NW,0430,1315,,4,Eve,Sun,20,AGG ASSAULT,English Avenue,L,-84.412689999999998,33.765799999999999
8164686,172881902,10/15/2017,10/15/2017,17:02:00,10/15/2017,19:21:00,606,,,880 GLENWOOD AVE SE,0410,1314,,1,Eve,Sun,18,AGG ASSAULT,Grant Park,W,-84.359170000000006,33.739910000000002
8164687,172881929,10/15/2017,10/15/2017,19:00:00,10/15/2017,19:37:00,204,,,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,0630,2303,,1,Eve,Sun,12,LARCENY-NON VEHICLE,Berkeley Park,D,-84.415700000000001,33.800890000000003
8164688,172881968,10/15/2017,10/15/2017,19:50:00,10/15/2017,19:59:00,303,,,680 IRA ST SW,0640,2305,,1,Eve,Sun,13,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.399850000000001,33.736370000000001
8164689,172881984,10/15/2017,10/15/2017,15:40:00,10/15/2017,20:10:00,203,,,1133 HUFF RD NW,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.425179999999997,33.789090000000002
8164690,172882014,10/15/2017,10/15/2017,22:14:00,10/15/2017,22:14:00,110,,,2479 ABNER TER NW,0640,2305,,1,Eve,Sun,,LARCENY-FROM VEHICLE,Scotts Crossing,G,-84.468029999999999,33.80106
8164691,172882025,10/15/2017,10/15/2017,20:00:00,10/15/2017,20:31:00,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,0630,2303,,1,Eve,Sun,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.367109999999997,33.824449999999999
8164692,172882082,10/15/2017,10/15/2017,21:00:00,10/15/2017,21:05:00,207,,,1587 HOWELL MILL RD NW,0690,2399,,1,Eve,Sun,21,LARCENY-NON VEHICLE,Berkeley Park,D,-84.415980000000005,33.798299999999998
8164693,172882105,10/15/2017,10/15/2017,19:00:00,10/15/2017,21:25:00,606,,,655 MEMORIAL DR SE @APS THE NEW HS,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.366020000000006,33.746589999999998
8164694,172882135,10/15/2017,10/15/2017,21:44:00,10/15/2017,21:48:00,603,,,689 BOULEVARD NE,0630,2303,10,1,Eve,Sun,23,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.371020000000001,33.773119999999999
8164695,172882178,10/15/2017,10/15/2017,16:00:00,10/15/2017,22:15:00,603,,,695 EAST AVE NE,0640,2305,,1,Eve,Sun,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.364890000000003,33.763069999999999
8164696,172882211,10/15/2017,10/15/2017,21:15:00,10/15/2017,22:46:00,505,,,800 PEACHTREE ST NE,0640,2305,,1,Eve,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.384590000000003,33.776589999999999
